Paper,Question_Number,Question_Text,Option_A,Option_B,Option_C,Option_D,Subject,Raw_Options_Text
Sindhudurg_Police_Paper,0,९०,,,,,,
Sindhudurg_Police_Paper,8,५० 8) १३५ ),एका करंडीतील आंब्याचे सात किंवा पंधरा याप्रमाणे त्या करंडीत कमीत कमी किती डझन आंबे असतील ? ०0९,७,८,,,एका करंडीतील आंब्याचे सात किंवा पंधरा याप्रमाणे त्या करंडीत कमीत कमी किती डझन आंबे असतील ? ०0९ &) ७ 9) ८
Sindhudurg_Police_Paper,0७,१२५,गट केल्यास प्रत्येक वेळी तीन आंबे उरतात. तर॒,,,,,गट केल्यास प्रत्येक वेळी तीन आंबे उरतात. तर॒
Sindhudurg_Police_Paper,७,१०,88९2 ० 17 ह भे गे,,,,,88९2 ० 17 ह भे गे ध)
Sindhudurg_Police_Paper,9,*,"एका दुकानात तीन पाती असलेले जेवढे पंखे आहेत, तेवढेच चार पाती असलेले आहेत. त्या सर्व पंख्यांची एकूण पाती ११९ असल्यास दोन्ही प्रकारचे एकूण किती पंखे आहेत ?",,,,,"ग) एका दुकानात तीन पाती असलेले जेवढे पंखे आहेत, तेवढेच चार पाती असलेले आहेत. त्या सर्व पंख्यांची एकूण पाती ११९ असल्यास दोन्ही प्रकारचे एकूण किती पंखे आहेत ?"
Sindhudurg_Police_Paper,5,रेड 9) ३० ०२ 0) २४,"७५० लिटर पाणी मावणाऱ्या टाकीचा ४/१५ भाग पाण्याने भरलेला आहे, तर त्या टाकीत अजून किती लिटर पाणी मावेल ? टं",,,,,"७५० लिटर पाणी मावणाऱ्या टाकीचा ४/१५ भाग पाण्याने भरलेला आहे, तर त्या टाकीत अजून किती लिटर पाणी मावेल ? टं"
Sindhudurg_Police_Paper,4,५५० लि. 9) ५२५ लि. ९) ६०० लि. 0) ६२५ लि.,"१५ सेकंदात २ रुमाल शिऊन होतात, तर असे पाऊन तासात किती रुमाल शिऊन होतील ? 40 ३६०",१८०,३००,"३२५ १८०० पेरु १५ पेटयांमध्ये समान भरले. त्यापैकी १० पेटया मुंबईला विक्रीसाठी पाठविल्या. तर किती पेरु मुंबईला पाठविले ?१०००१२००३९००१५०० अशी लहानात लहान संख्या शोधा जिला १२ ने भागल्यास बाकी ५ उरते, १६ ने भागल्यास बाकी ९ उरते आणि १८ ने भागल्यास बाकी ११ उरते ?१४९१३७ ० १३५१३३ ३ घंटा अनुक्रमे २५ सेकंद, १८ सेकंद आणि २५ सेकंदाच्या फरकाने टोले देतात, तर एका तासात त्या तिन्ही घंटा किती वेळा एकाच वेळी टोले देतील ? 1882८ 3 ० 17 ८ 8 %0 ८१० ०९१२ तप& ढु ढु 5२2 1 गट प्क्- शडे 188८ 4 01 17",,"१५ सेकंदात २ रुमाल शिऊन होतात, तर असे पाऊन तासात किती रुमाल शिऊन होतील ? 40 ३६० 8) १८० ८) ३०० 0) ३२५ १८०० पेरु १५ पेटयांमध्ये समान भरले. त्यापैकी १० पेटया मुंबईला विक्रीसाठी पाठविल्या. तर किती पेरु मुंबईला पाठविले ? &) १००० 8) १२०० ८) ३९०० 1) १५०० अशी लहानात लहान संख्या शोधा जिला १२ ने भागल्यास बाकी ५ उरते, १६ ने भागल्यास बाकी ९ उरते आणि १८ ने भागल्यास बाकी ११ उरते ? &) १४९ 9) १३७ ० १३५ 0) १३३ ३ घंटा अनुक्रमे २५ सेकंद, १८ सेकंद आणि २५ सेकंदाच्या फरकाने टोले देतात, तर एका तासात त्या तिन्ही घंटा किती वेळा एकाच वेळी टोले देतील ? 1882८ 3 ० 17 ८ 8 %0 ८ ७) १० ०९ ०) १२ तप 5] & ढु ढु 5२2 1 गट प्क्- शडे 188८ 4 01 17"
Sindhudurg_Police_Paper,12,गौताकडे असलेल्या एकूण मण्यांपैकी प्रत्येक माळेत १८ मणी याप्रमाणे माळा केल्यास ४ मणी उरतात,"व २१ मण्यांची एक माळ याप्रमाणे माळा केल्यास ४ मणी उरतात, तर गीताजवळ कमीत-कमी किती मणी होते ?",,,,,"व २१ मण्यांची एक माळ याप्रमाणे माळा केल्यास ४ मणी उरतात, तर गीताजवळ कमीत-कमी किती मणी होते ?"
Sindhudurg_Police_Paper,4,१२२ 58) २५६ ८) १२५ 1) १३०,13 दोन क्रमगत विषम संख्यांच्या वर्गातील फरक १४४ आहे. तर त्यापैकी लहान संख्येचा वर्ग किती १,,,,,13 दोन क्रमगत विषम संख्यांच्या वर्गातील फरक १४४ आहे. तर त्यापैकी लहान संख्येचा वर्ग किती १
Sindhudurg_Police_Paper,5,१३६९ 5) १०८९ ०) ५२५ 1) १२२५,"14 २८ मजुर रोज ८ तास काम करुन एक काम पंचविस दिवसात [त संपवितात. तेच काम ४० मजुरांना २० दिवसात संपवायचे असल्यास, रोज किती तास काम करावे लागेल ?",,,,,"14 २८ मजुर रोज ८ तास काम करुन एक काम पंचविस दिवसात [त संपवितात. तेच काम ४० मजुरांना २० दिवसात संपवायचे असल्यास, रोज किती तास काम करावे लागेल ?"
Sindhudurg_Police_Paper,4,५ तास 5) ६ तास,,,,,,
Sindhudurg_Police_Paper,९,७ तास 1) ८ तास,15,,,,,15
Sindhudurg_Police_Paper,9,१८ १४ 0) २०,,,,,,
Sindhudurg_Police_Paper,16,ताशी ६० किमी. वेगाने जाणाऱ्या ४८० मीटर लांबीच्या मालगाडीस ४२० मीटर लांबीचा बोगदा,ओलांडण्यास किती बेळ लागेल ? शै सेकंद सेकंद,५८ सेकंद,५४ सेकंद,१ मीनीट २ सेकंद५० सेकंद %. 1882८ 5 ०1 17,,ओलांडण्यास किती बेळ लागेल ? शै सेकंद सेकंद ) ५८ सेकंद ०) ५४ सेकंद ९) १ मीनीट २ सेकंद ])) ५० सेकंद %. 1882८ 5 ०1 17
Sindhudurg_Police_Paper,17,"मुंबई ते अमरावती हे ७५० कि.मी, अंतर एकाच वेळी सकाळी ६ वाजता परस्पर विरुध्द दिशेने",निघालेल्या गाडयांचा वेग अनुक्रमे ताशी ५५ कि.मी. ब ७० कि.मी. असल्यास दोन्ही गाडया एकमेकीस किती वाजता भेटतील ?,,,,,निघालेल्या गाडयांचा वेग अनुक्रमे ताशी ५५ कि.मी. ब ७० कि.मी. असल्यास दोन्ही गाडया एकमेकीस किती वाजता भेटतील ?
Sindhudurg_Police_Paper,4,सकाळी ११ वाजता 9) सकाळी ११:३० ८) दुपारी १२:३० 10) दुपारी १२:००,वाजता वाजता वाजता,,,,,वाजता वाजता वाजता
Sindhudurg_Police_Paper,18,एक मोटार निर्धारीत अंतर १० तासात कापते. जर ती अर्धे अंतर ताशी ४० कि.मी. वेगाने व उरलेले,"अंतर ताशी ६० कि.मी. वेगाने कापते, तर त्या मोटारीने एकुण किती कि.मी. प्रवास केला ?",,,,,"अंतर ताशी ६० कि.मी. वेगाने कापते, तर त्या मोटारीने एकुण किती कि.मी. प्रवास केला ?"
Sindhudurg_Police_Paper,5,२४० कि.मी. 58) ४८० कि.मी. ८) ४०० कि.मी. 0) ६० कि.मी.,,,,,,
Sindhudurg_Police_Paper,19,समान व्यासांच्या चार नळांनी एक पाण्याची टाकी १/४ तासात भरते. जर त्यापैकी एकाच वेळी तीन,नळ चालु केल्यास ती टाकी भरण्यास किती बेळ लागेल ?,१५ मिनीटे,२५ मिनीटे,२० मिनीटे१८ मिनीटे,,नळ चालु केल्यास ती टाकी भरण्यास किती बेळ लागेल ? £) १५ मिनीटे 8) २५ मिनीटे ९) २० मिनीटे 1) १८ मिनीटे
Sindhudurg_Police_Paper,20,एका वर्तुळाचा व्यास १४ से.मी. आहे. तर त्याचा परिघ किती,६६ से.मी.,८८ से.मी.,२२ से.मी.,४४ से.मी.,,&) ६६ से.मी. 5) ८८ से.मी. ०) २२ से.मी. 0) ४४ से.मी.
Sindhudurg_Police_Paper,21,दोन संख्यांचे गुणोत्तर ५:११ आहे. व त्यांच्यातील फरक ९० आहे. तर त्यापैकी लहान संख्या कोणती?,७५,१०८,१६५,"७२ धु जर (2८ /> (१६१ / ११५), तर 2८ > किती ?",,"&) ७५ 8) १०८ ०) १६५ 0) ७२ धु जर (2८ / ३५) > (१६१ / ११५), तर 2८ > किती ?"
Sindhudurg_Police_Paper,45,४२ 8) ४९ ०) ६३ ७) ५६,लट सी ४८ १ 1882८6 01 17,,,,,लट सी ४८ १ 1882८6 01 17
Sindhudurg_Police_Paper,23,एका त्रिकोणाच्या बाह्यकोणांचे गुणोत्तर २:३:४ या प्रमाणात आहे. तर त्या त्रिकोणाच्या सर्वांत लहान,अंतर कोणाचे माप किती ?,२०२,३०९०,४०१६०१,,अंतर कोणाचे माप किती ? &) २०२ 98) ३०९० ९) ४०१ 1) ६०१
Sindhudurg_Police_Paper,24,"एका व्यवहारात झालेला ७२००/- रुपये नफा ए, बी, सी यांना अनुक्रमे २:३:४ याप्रमाणात वाटल्यास",बी चा वाटा किती ?,,,,,बी चा वाटा किती ?
Sindhudurg_Police_Paper,4,१६००/- रुपये 38) ३२००/- रुपये ९) २४००/- रुपये 0) २८००/- रुपये,,,,,,
Sindhudurg_Police_Paper,25,३ व्यक्तींच्या वयाची सरासरी २८ आहे आणि त्यांची बये अनुक्रमे ३:४:७ या प्रमाणात आहेत. तर,सर्वात लहान व्यक्तीचे वय किती ?,६ वर्षे,१८ वर्षे,२४ वर्षे१२ वर्षे,,सर्वात लहान व्यक्तीचे वय किती ? /) ६ वर्षे 8) १८ वर्षे ९) २४ वर्षे 0) १२ वर्षे
Sindhudurg_Police_Paper,26,,"दिलेल्या वाक्यातील क्रियापदाचा प्रकार पर्यायातुन निवडा. ""तो कुत्र्यास पळवतो.""",सहाय्यक क्रियापद॒,संयुक्त क्रियापद॒,शक्‍य क्रियापदप्रयोजक क्रियापद,,"दिलेल्या वाक्यातील क्रियापदाचा प्रकार पर्यायातुन निवडा. ""तो कुत्र्यास पळवतो."" £.) सहाय्यक क्रियापद॒ 9) संयुक्त क्रियापद॒ ८) शक्‍य क्रियापद 0) प्रयोजक क्रियापद"
Sindhudurg_Police_Paper,27,"दिलेल्या नामाचा प्रकार पर्यायातुन निवडा. ""वात्सल्य""",सामान्य नाम,विशेष नाम,धातुसाधित नाम,भाववाचक नाम,,&) सामान्य नाम 9) विशेष नाम ९) धातुसाधित नाम 0) भाववाचक नाम
Sindhudurg_Police_Paper,28,खालीलपैकी अकर्मक कर्तरी प्रयोगाचे उदाहरण कोणते ?,,,,,,
Sindhudurg_Police_Paper,4,त्याने आंबे खाल्ले. 9) सारे पोपट उडाले. ८९) पोलीसांनी चोरास “ 0) रामने मित्राला,पकडले. बोलवले.,,,,,पकडले. बोलवले.
Sindhudurg_Police_Paper,37,,,,,,,
Sindhudurg_Police_Paper,38,,,,,,,
Sindhudurg_Police_Paper,39,,,,,,,
Sindhudurg_Police_Paper,40,,,,,,,
Sindhudurg_Police_Paper,41,,"(७ 431 ७. 188८7 0 17 ""मी बेळेत गेलो म्हणुन तो मला भेटला."" या वाक्यातील उभायान्वयी अव्ययाचा प्रकार ओळखा ?",,,,,"(७ 431 ७. 188८7 0 17 ""मी बेळेत गेलो म्हणुन तो मला भेटला."" या वाक्यातील उभायान्वयी अव्ययाचा प्रकार ओळखा ?"
Sindhudurg_Police_Paper,4,समुच्चयबोधक 3) न्युनत्वबोधक ९) विकल्पबोधक 1) परिणामबोधक,खालीलपैकी न्युनत्वबोधक उभयान्वयी अव्यय कोणते ?,किंतु,अथवा,"अनम्हणुन ""त्याने तुम्हाला अलीकडे एकही पत्र लिहीले नाही"" या वाक्यातील ठळक शब्दांचे वाक्य पृथ्यककरणातील योग्य स्थान ओळखा ?उद्देश विस्तारविधेय विस्तारविधान पुरककर्म विस्तार खालीलपैकी कोणता शब्द शब्दयोगी अव्ययाचा प्रकार नाही ?",,"खालीलपैकी न्युनत्वबोधक उभयान्वयी अव्यय कोणते ? &) किंतु 8) अथवा ९) अन 1) म्हणुन ""त्याने तुम्हाला अलीकडे एकही पत्र लिहीले नाही"" या वाक्यातील ठळक शब्दांचे वाक्य पृथ्यककरणातील योग्य स्थान ओळखा ? £) उद्देश विस्तार 98) विधेय विस्तार ९) विधान पुरक 1) कर्म विस्तार खालीलपैकी कोणता शब्द शब्दयोगी अव्ययाचा प्रकार नाही ?"
Sindhudurg_Police_Paper,5,करणवाचक 98) व्यतिरिकबाचक ८) दिक्‌वाचक 1) अधिष्ठाणवाचक,ज्या विभक्तीत तत्पुरुष समासात पुर्वपदाच्या विभक्ती प्रत्ययाचा लोप होत नाही त्यास -. तत्पुरुष समास म्हणतात.,नत्र्‌,अलुक्‌,,,ज्या विभक्तीत तत्पुरुष समासात पुर्वपदाच्या विभक्ती प्रत्ययाचा लोप होत नाही त्यास -. तत्पुरुष समास म्हणतात. &) नत्र्‌ 8) अलुक्‌
Sindhudurg_Police_Paper,९,उपपद 1) मध्यमपदलोपी,खालीलपैकी कोणत्या समासातील सामासिक शब्द हा तिसऱ्या पदाचे विशेषण आहे ?,बहुब्रीही,हंद,"अव्ययीभावतत्पुरुष ""बलाक माला उडता भासे कल्पसुमांची माळची ते."" या वाक्यातील अलंकार ओळखा ?",,"खालीलपैकी कोणत्या समासातील सामासिक शब्द हा तिसऱ्या पदाचे विशेषण आहे ? ») बहुब्रीही 9) हंद ९) अव्ययीभाव 0) तत्पुरुष ""बलाक माला उडता भासे कल्पसुमांची माळची ते."" या वाक्यातील अलंकार ओळखा ?"
Sindhudurg_Police_Paper,4,उपमा 8) अपन्हुती ९) रुपक 0) उतपेक्षा,1882८ 8 01 17,,,,,1882८ 8 01 17
Sindhudurg_Police_Paper,44,"""दूर देशी राहिलेले दिन त्याचे झोपडे.","ओळखा १ : पापूडा अन्‌ आज येथे पायवाटेला पडे"" या पंक्तीतील अलंकार",चेतनागुणोत्की र,,,,"ओळखा १ : पापूडा अन्‌ आज येथे पायवाटेला पडे"" या पंक्तीतील अलंकार “) चेतनागुणोत्की र"
Sindhudurg_Police_Paper,9,अन्योक्ती ९) स्वभावोक्ती 1) पर्यायोक्त,,,,,,
Sindhudurg_Police_Paper,45,,खालीलपैकी कोणते वृत्त दोन वृत्तांच्या मिश्रणाने बनले आहे?,उपेंद्रवज़ञा,,,,खालीलपैकी कोणते वृत्त दोन वृत्तांच्या मिश्रणाने बनले आहे? £) उपेंद्रवज़ञा
Sindhudurg_Police_Paper,8,प्रणयप्रभा 0) इंद्रवज्रा 0) उपजाती,,,,,,
Sindhudurg_Police_Paper,46,शब्दाचा अर्थ व्यक्‍त करण्याच्या एकुण किती शक्‍ती आहेत ?,शर,५ ०२,३,,,शर 5) ५ ०२ 0) ३
Sindhudurg_Police_Paper,47,"""परटा, येशील कधी परतून ?"" या काव्यातून कोणता रस व्यक्त होतो ?",करुण,शांत,श्रृंगार,हास्य,,&) करुण 9) शांत ९) श्रृंगार 1) हास्य
Sindhudurg_Police_Paper,48,भुपाळ्यांतून कोणता काव्य रस व्यक्‍त होतो ?,,,,,,
Sindhudurg_Police_Paper,4,श्रृंगार 1) करुण ९) अदभुत 0) शांत,,,,,,
Sindhudurg_Police_Paper,49,"""निशीगंध"" हे टोपणनांव पुढीलपैकी कोणत्या साहित्यीकाचे आहे ?",,,,,,
Sindhudurg_Police_Paper,4,दगडु पवार 9) नरहर जोशी ९) रा.श्री. जोग 0) निशीकांत कुलकर्णी,,,,,,
Sindhudurg_Police_Paper,50,'पक्षांचे ठसे' हा काव्यसंग्रह कोणाचा ?,सुधीर मोघे,इंदीरा संत,कवी ग्रेस,ना.धो. महानोर 1882८ 9 ०1 17,,/॥) सुधीर मोघे 9) इंदीरा संत ९) कवी ग्रेस 0) ना.धो. महानोर 1882८ 9 ०1 17
Sindhudurg_Police_Paper,51,"पुढील प्रश्‍नात चार आकृत्या &, 8, ९, 9 दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या",कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा. स्य ऱ्ह ----**- 1: स्स्स 2 ४-2;,,,,,कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा. स्य ऱ्ह ----**- 1: स्स्स 2 ४-2; (/)
Sindhudurg_Police_Paper,52,"पुढील प्रश्‍नात चार आकृत्या &, 8, ९, 0 दिलेल्या आहेत. या चार आक्ृत्यांपैकी तीन आकृत्या",कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा.,,,,,कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा.
Sindhudurg_Police_Paper,53,"पुढील प्रश्‍नात चार आकृत्या &, 8, ९, 0 दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या",कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया 1982८ 10 01 17,,,,,कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया 1982८ 10 01 17
Sindhudurg_Police_Paper,54,"पुढील प्रश्‍नात चार आकृत्या &, 9, ९, 1) दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या",कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा.,को लि ह ५,,,,कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा. (&) को लि ह ५ (०)
Sindhudurg_Police_Paper,55,"पुढील प्रश्‍नात चार आकृत्या &, 8, ९, 0 दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या",आहे. त्या निराळया कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आ आकृतीची निवड करा. 'दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया,,,,,आहे. त्या निराळया कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आ आकृतीची निवड करा. 'दिलेल्या आहेत. या चार आकृत्यांपैकी तीन आकृत्या आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया
Sindhudurg_Police_Paper,56,"पुढील प्रश्नात चार आकृत्या *, 8, ९. ?",आकृतीची निवड करा.,,,,,आकृतीची निवड करा. (/)
Sindhudurg_Police_Paper,57,,,,,,,
Sindhudurg_Police_Paper,58,,,,,,,
Sindhudurg_Police_Paper,59,,,,,,,
Sindhudurg_Police_Paper,60,,,,,,,
Sindhudurg_Police_Paper,61,,"1882८ 11 01 17 या चार आक्ृत्यांपैकी तीन आकृत्या पुढील प्रश्‍नात चार आकृत्या >, 5, ८, 19 दिलेल्या आहेत. कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा. भाषा : व्याकरण :: संगीत : ?",संगीतकार,वाद्यवृंद,"श्रोते गटात न बसणारी संख्या ओळखा ? ६९/ १६१, ७५ / १०५, ५१/ ११९, ५७ / १३२३.६९/ १६१७५ / १०५५१ / ११९ गटात न बसणारी विसंगत संख्या ओळखा ? १२, ३६, ६०, ८५.",,"1882८ 11 01 17 या चार आक्ृत्यांपैकी तीन आकृत्या पुढील प्रश्‍नात चार आकृत्या >, 5, ८, 19 दिलेल्या आहेत. कोणत्यातरी बाबतीत समान आहेत. आणि एक आकृती त्यांच्यापासुन निराळी आहे. त्या निराळया आकृतीची निवड करा. भाषा : व्याकरण :: संगीत : ? /&) संगीतकार 5) वाद्यवृंद ९) श्रोते गटात न बसणारी संख्या ओळखा ? ६९/ १६१, ७५ / १०५, ५१/ ११९, ५७ / १३२३. &) ६९/ १६१ 98) ७५ / १०५ ९2) ५१ / ११९ गटात न बसणारी विसंगत संख्या ओळखा ? १२, ३६, ६०, ८५."
Sindhudurg_Police_Paper,4,३६ 9) ६० 2८५,,,,,,
Sindhudurg_Police_Paper,10,शास्त्र,,,,,,
Sindhudurg_Police_Paper,19,५७ / १३३,,,,,,
Sindhudurg_Police_Paper,0,१२,सुरेश घराकडे तोंडकरुन उभा होता. त्याच्या उजव्या बाजूला उत्तर दिशा होती. तो तीन बेळा काटकोनात डावीकडे वळला. आता घर त्याच्या कोणत्या बाजूला आहे ?,,,,,सुरेश घराकडे तोंडकरुन उभा होता. त्याच्या उजव्या बाजूला उत्तर दिशा होती. तो तीन बेळा काटकोनात डावीकडे वळला. आता घर त्याच्या कोणत्या बाजूला आहे ?
Sindhudurg_Police_Paper,4,डाव्या 98) उजव्या ९) समोरच्या,,,,,,
Sindhudurg_Police_Paper,13,मागच्या,1882८ 12 01 17,,,,,1882८ 12 01 17
Sindhudurg_Police_Paper,62,. “92:२६२५२४ ::,,,,,,
Sindhudurg_Police_Paper,1,९८२५९३ 8) २२२१२० 2) २३२४२५ 0) २५२६२७,,,,,,
Sindhudurg_Police_Paper,63,खालील संख्यामालीकेत क्रमाने येणारी संख्या ओळखा ?,"३८, ४७, ६६, ७९, ? % १८",१०१ टो ०२,९३,,,"३८, ४७, ६६, ७९, ? % १८ 8) १०१ टो ०२ 0) ९३"
Sindhudurg_Police_Paper,64,सायंकाळी ६.०० वाजता अमोल ग्रामपंचायतीत वसला होता. त्याच्या उजव्या बाजूच्या रै,खिडकोतून प्रकाश किरणे आत येत होती. अमोलचे तोंड कोणत्या दिशेस असेल ?,पश्‍चिम,उत्तर 0 पुर्व,दक्षिण,,खिडकोतून प्रकाश किरणे आत येत होती. अमोलचे तोंड कोणत्या दिशेस असेल ? /) पश्‍चिम 9) उत्तर 0 पुर्व 0) दक्षिण
Sindhudurg_Police_Paper,65,प्रश्‍नचिन्हांच्या जागी क्रमाने येणारे अक्षर पर्यायातुन निवडा.,ह. 2. सएा.?,,,,,ह. 2. सएा.?
Sindhudurg_Police_Paper,4,5 9) रि ०९ ०)?,,,,,,
Sindhudurg_Police_Paper,66,एका सांकेतिक भाषेत !(1.)/1 हे १११२१३ असे लिहीतात. तर 070 हे कसे लिहीतात?,च १५१६१७,१८१९२०,१९२०२१,२२२३२४,,च १५१६१७ 8) १८१९२० ८) १९२०२१ ७) २२२३२४
Sindhudurg_Police_Paper,67,सांकेतीक भाषेत (171081२ हा शब्द २0)५ असा लिहीतात. तर ४/1.1.2/ हा शब्द कसा लिहाल?,एप.,शप. ४ ९० एक...,11.४ ८७-९७. या रचनेत रिकाम्या जागी कोणती अक्षरे येतील ?,,,&) एप. 8) शप. ४ ९० एक... 1७) 11.४ ८७-९७. या रचनेत रिकाम्या जागी कोणती अक्षरे येतील ?
Sindhudurg_Police_Paper,0,दा9 1) १९७,,,,,,
Sindhudurg_Police_Paper,७,०),13 188८ 13 01 17,,,,,13 188८ 13 01 17
Sindhudurg_Police_Paper,69,"अरबटचरबट, अबटचरबट, अटचरबट, अचरबट, ?",चरबट,अरबट,अचबट,अबटच,,&£) चरबट 1) अरबट () अचबट 10) अबटच
Sindhudurg_Police_Paper,70,वडिलांचे आजचे वय मुलाच्या आजच्या वयाच्या ४ पट आहे. आणखी चार वर्षांनी वडिलांचे बय,"मुलाच्या त्यावेळच्या वयाच्या तीन पट होईल, मुलाचे आजचे वय किती?",१० वर्षे,१२ वर्षे,८ वर्षे६ वर्षे,,"मुलाच्या त्यावेळच्या वयाच्या तीन पट होईल, मुलाचे आजचे वय किती? &) १० वर्षे 3) १२ वर्षे ९) ८ वर्षे 1) ६ वर्षे"
Sindhudurg_Police_Paper,71,सीता व गीता यांच्या आजच्या वयाचे गुणोत्तर ६:५ आहे. दोन वर्षापुर्वी त्यांच्या वयाचे गुणोत्तर ५:४,"होते, तर सीताचे आजचे वय किती ?",१२ वर्षे,१४ वर्षे,६ वर्षे१५ वर्षे,,"होते, तर सीताचे आजचे वय किती ? &) १२ वर्षे 98) १४ वर्षे 2) ६ वर्षे 1) १५ वर्षे"
Sindhudurg_Police_Paper,72,घडयाळात ८ वाजून २० मिनीटे झाली असताना तास काटा व मिनीट काटा यांच्यात किती अंश मापाचा,कोन होतो ?,१२०१,१४०*,१५०११३०९,,कोन होतो ? &) १२०१ 8) १४०* 2) १५०१ 13) १३०९
Sindhudurg_Police_Paper,73,दुपारी १२ वाजलेपासून त्याच दिवशी सायंकाळी ६ वाजेपर्यंत मिनीट काटा व तास काटा यांच्यामध्ये,किती वेळा काटकोन होईल ?,१० बेळा,६ वेळा,१२ वेळा११ वेळा,,किती वेळा काटकोन होईल ? &) १० बेळा 8) ६ वेळा ९) १२ वेळा 0) ११ वेळा
Sindhudurg_Police_Paper,74,रांगेत रोहन मध्यभागी उभा आहे. रोहनचा क्रमांक १७ वा असल्यास रांगेत एकूण किती विद्यार्थी,आहेत ? र,३१ ०३३,३२ 186 14 017 17 णा “या आाधळयळयाळयाध्याधयवतपााा क २ ०»,,,आहेत ? र 9) ३१ ०३३ 0) ३२ 186 14 017 17 णा “या आाधळयळयाळयाध्याधयवतपााा क २ ०»
Sindhudurg_Police_Paper,75,"दशारथचे वय सोहमच्या बयाच्या तिप्पट आहे. दोघांच्या वयातील फरक १६ वर्षे असल्यास, त्या दोघांच्या. ८ शः -",वयाची बेरीज किती ? धे कि ४ घी त > 4”) २४ वर्षे,३२ वर्षे,इन्वर्े,४८ वर्षे ण ट्र,,वयाची बेरीज किती ? धे कि ४ घी त > 4”) २४ वर्षे ७) ३२ वर्षे 0) इन्वर्े 0) ४८ वर्षे ण ट्र
Sindhudurg_Police_Paper,76,कातळशिल्प हे खालीलपैकी कोणत्या गावामध्ये आढळुन येते ?,,,,,,
Sindhudurg_Police_Paper,4,आंबोली 9) कुंभारमाठ ९) कुडोपी 0) फोंडा,,,,,,
Sindhudurg_Police_Paper,77,घारापुरीच्या गुंफा खालीलपैकी कोणत्या जिल्हयामध्ये आढळतात ?,,,,,,
Sindhudurg_Police_Paper,4,रत्नागिरी 9) रायगड ९) पालघर 0) मुंबई,,,,,,
Sindhudurg_Police_Paper,78,चौँद बिबीचा महाल कोणत्या जिल्हयात स्थित आहे ?,,,,,,
Sindhudurg_Police_Paper,4,अहमदनगर 9) वाशीम 0) नांदेड 0) कोल्हापूर,,,,,,
Sindhudurg_Police_Paper,79,"""पौत्र दुरा"" ही वास्तुशिल्प कला खालीलपैकी कोणत्या स्मारकात आढळुन येते ?",,,,,,
Sindhudurg_Police_Paper,4,ताजमहल 8) चारमीनार ९) लाल किल्ला 0) गेट वे ऑफ इंडीया,,,,,,
Sindhudurg_Police_Paper,80,पुरातन काळात खालीलपैकी कोणत्या ठिकाणी समुद्री व्यापार होत असल्याचे अवशेष आढळले आहे.,,,,,,
Sindhudurg_Police_Paper,४,मोहंजोदडो 9) लोथल ९) कालीबंगन 0) हडप्पा,,,,,,
Sindhudurg_Police_Paper,81,खालीलपैकी कुणी पहिली ज्वाइंट स्टॉक कंपनी भारताशी व्यापर करण्यासाठी सुरु केली ?,,,,,,
Sindhudurg_Police_Paper,9,डच 0) फ्रेंच 0) डेनीश,,,,,,
Sindhudurg_Police_Paper,4,पोर्तुगीज,,,,,,
Sindhudurg_Police_Paper,82२,,,,,,,
Sindhudurg_Police_Paper,83,,,,,,,
Sindhudurg_Police_Paper,84,,,,,,,
Sindhudurg_Police_Paper,85,,,,,,,
Sindhudurg_Police_Paper,86,,ध7),,,,,ध7)
